"","Code","Variable","Year","Value"
"25402","28961075","£ per Number of items","2014",135937.5
"25403","28961075","£ per Number of items","2015",186111.11
"25404","28961075","£ per Number of items","2016",181400
"25405","28961075","£ per Number of items","2020",5789.47
"25406","28961082","Value £000's","2012",0
"25407","28961082","Value £000's","2013",0
"25408","28961082","Value £000's","2014",0
"25409","28961082","Value £000's","2017",1060
"25410","28961082","Volume (Number of items)","2012",0
"25411","28961082","Volume (Number of items)","2013",0
"25412","28961082","Volume (Number of items)","2014",0
"25413","28961082","Volume (Number of items)","2017",110
"25414","28961082","£ per Number of items","2017",9636.36
"25415","28961084","Value £000's","2008",4130
"25416","28961084","Value £000's","2009",4201
"25417","28961084","Value £000's","2010",3871
"25418","28961084","Value £000's","2011",5561
"25419","28961084","Value £000's","2013",7024
"25420","28961084","Value £000's","2014",9558
"25421","28961084","Value £000's","2015",9040
"25422","28961084","Value £000's","2020",11031
"25423","28961084","Volume (Number of items)","2008",20
"25424","28961084","Volume (Number of items)","2009",25
"25425","28961084","Volume (Number of items)","2010",23
"25426","28961084","Volume (Number of items)","2011",33
"25427","28961084","Volume (Number of items)","2013",24
"25428","28961084","Volume (Number of items)","2014",51
"25429","28961084","Volume (Number of items)","2015",28
"25430","28961084","Volume (Number of items)","2020",47
"25431","28961084","£ per Number of items","2008",208583.33
"25432","28961084","£ per Number of items","2009",168040
"25433","28961084","£ per Number of items","2010",168777.78
"25434","28961084","£ per Number of items","2011",169923.08
"25435","28961084","£ per Number of items","2013",293142.86
"25436","28961084","£ per Number of items","2014",188432.43
"25437","28961084","£ per Number of items","2015",322857.14
"25438","28961084","£ per Number of items","2020",235294.12
"25439","28961091","Value £000's","2009",1707
"25440","28961091","Value £000's","2010",5054
"25441","28961091","Value £000's","2011",5996
"25442","28961091","Value £000's","2012",3411
"25443","28961091","Value £000's","2013",2930
"25444","28961091","Value £000's","2014",4285
"25445","28961091","Value £000's","2020",1885
"25446","28961091","Volume (Number of items)","2009",107
"25447","28961091","Volume (Number of items)","2010",170
"25448","28961091","Volume (Number of items)","2011",216
"25449","28961091","Volume (Number of items)","2012",107
"25450","28961091","Volume (Number of items)","2013",94
"25451","28961091","£ per Number of items","2009",15913.04
"25452","28961091","£ per Number of items","2010",29756.76
"25453","28961091","£ per Number of items","2011",27767.24
"25454","28961091","£ per Number of items","2012",31791.04
"25455","28961091","£ per Number of items","2013",31168.67
"25456","28961093","Value £000's","2008",3617
"25457","28961093","Value £000's","2009",5719
